uid,has_overdue,week,order_no,create_time,application_amount
21,0,2,114267598308909027,2020-11-18 15:35:46,500000.00
21,0,5,113267648254048656,2020-11-21 00:25:45,500000.00
21,1,5,104267657776956023,2020-11-21 16:17:30,400000.00
21,0,6,81267670668053862,2020-11-22 13:46:17,550000.00
21,0,2,118267460222913574,2020-11-25 08:00:54,300000.00
21,0,2,114267718662044687,2020-11-25 21:46:32,600000.00
21,1,3,129267721197949074,2020-11-26 01:59:54,500000.00
21,1,3,105267729486704343,2020-11-26 15:49:00,500000.00
21,1,3,127267729575765312,2020-11-26 15:57:24,500000.00
21,1,3,125267729598973635,2020-11-26 15:59:29,450000.00
21,0,5,113267757122474063,2020-11-28 13:52:39,700000.00
21,0,5,115267759065992018,2020-11-28 17:06:31,300000.00
21,0,6,104267771291746901,2020-11-29 13:29:42,400000.00
21,0,6,108267771397064936,2020-11-29 13:39:50,500000.00
21,1,3,129267827887291964,2020-12-03 20:18:48,600000.00
21,0,3,114267820852925836,2020-12-03 20:19:13,600000.00
21,0,4,125267844518563919,2020-12-04 15:32:02,600000.00
21,1,4,9267845788637258,2020-12-04 17:38:50,460000.00
21,0,5,115267861107876947,2020-12-05 19:10:47,300000.00
21,0,3,113267932896769435,2020-12-10 18:50:02,700000.00
21,0,3,114267933871813680,2020-12-10 20:27:16,600000.00
21,1,4,104267936769523288,2020-12-11 01:16:25,400000.00
21,1,5,125267958629529020,2020-12-12 13:42:13,600000.00
21,0,1,115268001987822125,2020-12-15 13:58:09,300000.00
21,1,3,113268032677684129,2020-12-17 17:07:18,700000.00
21,1,4,141268001976635831,2020-12-18 03:41:27,400000.00
21,1,4,164268039019372094,2020-12-18 03:42:02,300000.00
21,1,4,131268039032753604,2020-12-18 03:43:16,400000.00
21,1,6,81268076654038345,2020-12-20 18:25:12,600000.00
21,1,2,115268105378134313,2020-12-23 02:57:25,300000.00
22,0,6,9263941657633823,2020-03-08 14:45:45,200000.00
22,0,4,9264116291935533,2020-03-20 17:49:19,300000.00
22,0,4,9264319091286346,2020-04-03 19:49:32,300000.00
22,0,1,9265279625523654,2020-06-09 12:42:32,300000.00
22,1,1,9265484369898735,2020-06-23 17:56:22,300000.00
22,0,2,9265696722956536,2020-07-08 11:52:34,320000.00
22,0,2,9265900786661591,2020-07-22 15:58:34,320000.00
22,0,4,9265927606622743,2020-07-24 12:40:24,320000.00
22,0,5,9266147257599240,2020-08-08 18:45:02,320000.00
22,0,2,9266603637008095,2020-09-09 11:23:58,420000.00
22,0,1,9266793399661534,2020-09-22 15:39:34,580000.00
22,0,4,113266835852950746,2020-09-25 14:31:00,300000.00
22,0,4,106266836193266719,2020-09-25 15:00:37,300000.00
22,0,3,81266923621160224,2020-10-01 16:42:21,370000.00
22,0,6,105266965226885495,2020-10-04 14:02:08,400000.00
22,0,1,9266993636961092,2020-10-06 13:23:37,580000.00
22,1,2,81267008879120967,2020-10-07 14:47:19,600000.00
22,0,5,105267051993774543,2020-10-10 14:39:37,600000.00
22,0,3,81267129429980770,2020-10-15 23:42:30,650000.00
22,0,3,9267323515357648,2020-10-29 11:11:17,580000.00
22,0,4,9267540723494794,2020-11-13 13:12:06,580000.00
22,0,5,81267656753380691,2020-11-21 14:35:06,550000.00
22,0,5,9267756588662688,2020-11-28 12:58:22,850000.00
22,0,1,81267798772996785,2020-12-01 11:17:18,630000.00
22,0,0,81267889513563003,2020-12-07 18:31:18,680000.00
22,0,4,105267944376794223,2020-12-11 13:57:14,700000.00
22,1,5,9267958149210008,2020-12-12 12:54:53,850000.00
22,0,0,81267987194985291,2020-12-14 13:19:34,800000.00
22,0,3,105268031489341026,2020-12-17 15:08:33,700000.00
22,0,0,81268087905735834,2020-12-21 13:10:09,800000.00
23,0,2,113267012278377415,2020-10-07 20:34:02,300000.00
23,0,1,113267094494460661,2020-10-13 13:31:48,300000.00
23,1,1,104267094653679613,2020-10-13 13:45:52,400000.00
23,0,0,81267185857330710,2020-10-19 21:45:04,450000.00
23,1,2,113267209806486226,2020-10-21 13:42:12,500000.00
23,0,1,81267295492156666,2020-10-27 12:29:46,480000.00
23,0,3,113267324496867083,2020-10-29 12:51:27,500000.00
23,1,2,81267412241489671,2020-11-04 15:04:46,530000.00
23,1,2,117267415342325598,2020-11-04 20:15:48,500000.00
23,0,3,104267431085271722,2020-11-05 22:29:31,400000.00
23,0,5,113267454263444437,2020-11-07 13:07:19,500000.00
23,0,3,104267530532421182,2020-11-12 20:13:50,400000.00
23,0,5,81267555001319131,2020-11-14 13:00:01,650000.00
23,0,5,113267555934092987,2020-11-14 14:33:45,500000.00
23,0,5,117267556077122626,2020-11-14 14:47:53,500000.00
23,0,6,106267570966919521,2020-11-15 15:37:56,300000.00
23,0,3,104267626809131785,2020-11-19 12:41:21,400000.00
23,0,5,145267657792676686,2020-11-21 16:20:30,300000.00
23,0,3,104267734245224285,2020-11-26 23:45:07,400000.00
23,0,4,117267742024846046,2020-11-27 12:43:06,500000.00
23,0,4,81267742177451013,2020-11-27 12:57:08,680000.00
23,0,5,135267657172522480,2020-11-28 20:35:19,600000.00
23,0,3,132267828022327664,2020-12-03 12:02:46,500000.00
23,0,3,83267828794767389,2020-12-03 13:19:24,500000.00
23,0,4,106267842194054514,2020-12-04 11:39:38,550000.00
23,0,5,117267856752048463,2020-12-05 11:55:57,600000.00
23,0,0,114267891181684795,2020-12-07 21:23:05,300000.00
23,0,2,104267917945899856,2020-12-09 17:54:55,400000.00
23,0,3,83267927206524272,2020-12-10 09:20:48,510000.00
23,1,3,138267933449469602,2020-12-10 19:46:16,200000.00
23,0,4,81267942124711174,2020-12-11 10:12:01,600000.00
23,1,4,132267945273350132,2020-12-11 15:27:38,600000.00
23,0,4,106267947385105351,2020-12-11 18:58:36,600000.00
23,0,0,117267986858946820,2020-12-14 12:46:02,600000.00
23,0,1,134268000226387537,2020-12-15 11:02:40,600000.00
23,0,2,104268016917629958,2020-12-16 14:52:12,400000.00
23,0,2,83268020838338292,2020-12-16 21:23:34,510000.00
23,1,3,131268034901806211,2020-12-17 20:51:02,400000.00
23,0,3,81268035942795951,2020-12-17 22:34:18,600000.00
23,1,4,9268043008675198,2020-12-18 10:20:24,400000.00
23,1,5,106268058048865218,2020-12-19 11:24:47,650000.00
23,1,5,115268062022139061,2020-12-19 18:02:53,300000.00
23,1,0,135268087961774875,2020-12-21 13:16:43,600000.00
23,1,0,117268088664086717,2020-12-21 14:26:26,700000.00
23,1,2,104268116216285283,2020-12-23 12:21:58,400000.00
23,0,2,83268119592409679,2020-12-23 17:59:17,510000.00
24,0,6,104266764111171511,2020-09-20 15:01:48,300000.00
24,0,6,106266764122235153,2020-09-20 16:14:27,300000.00
24,0,6,9266765343480869,2020-09-20 16:54:16,210000.00
24,0,4,113266838998451717,2020-09-25 19:40:28,300000.00
24,0,0,128267685008900634,2020-11-23 13:44:39,500000.00
24,0,6,149267872156056753,2020-12-06 13:37:02,650000.00
24,0,2,113267023519092932,2020-12-09 16:26:16,550000.00
24,0,4,107266851142903120,2020-12-11 15:23:20,320000.00
24,0,4,165267948461515764,2020-12-11 20:47:13,500000.00
24,0,4,159267948507864041,2020-12-11 20:51:47,600000.00
24,0,5,159267957978248450,2020-12-12 12:38:28,600000.00
24,1,5,9267959012382127,2020-12-12 14:21:08,400000.00
24,0,0,124267988201639555,2020-12-14 15:05:23,300000.00
24,1,5,113268058913545564,2020-12-19 12:53:33,600000.00
24,0,5,108268058987043408,2020-12-19 12:59:27,500000.00
24,0,5,147268061419203463,2020-12-19 17:02:15,600000.00
25,0,0,160267884734530703,2020-12-07 10:39:07,500000.00
25,0,6,9267966184118248,2020-12-13 02:18:29,400000.00
25,0,6,81267973079620231,2020-12-13 13:47:06,230000.00
25,1,5,9268060947166350,2020-12-19 16:14:18,740000.00
25,0,6,83268066352282136,2020-12-20 01:15:39,120000.00
26,0,5,9265537378152454,2020-06-27 10:17:38,80000.00
26,0,2,9265901516346180,2020-07-22 17:11:04,210000.00
26,0,4,9266135594797073,2020-08-07 23:19:17,320000.00
26,0,1,9266488647165789,2020-09-01 11:44:55,480000.00
26,0,6,9266863874166687,2020-09-27 13:07:54,580000.00
26,0,2,9267106667326701,2020-10-14 09:46:22,580000.00
26,0,6,9267771087724775,2020-11-29 13:08:08,850000.00
26,1,5,9268057792811945,2020-12-19 10:59:54,850000.00
27,0,6,9267970123034367,2020-12-13 08:52:10,400000.00
27,0,2,81268017116077451,2020-12-16 15:11:02,230000.00
27,1,3,83268033958061638,2020-12-17 19:15:21,120000.00
27,1,6,9268078735197110,2020-12-20 21:53:26,740000.00
28,0,5,81267351768125389,2020-10-31 10:16:38,450000.00
28,0,3,105267526591998628,2020-11-12 13:39:48,400000.00
28,0,1,106267599469521163,2020-11-17 15:15:02,300000.00
28,0,6,128267662901943404,2020-11-22 00:54:15,500000.00
28,0,6,134267662892795224,2020-11-22 00:55:24,500000.00
28,0,6,105267662964484037,2020-11-22 00:56:53,600000.00
28,0,5,105267756379342401,2020-11-28 12:37:51,700000.00
28,0,5,9267858394633233,2020-12-05 14:39:08,510000.00
28,0,5,105267859756179141,2020-12-05 16:55:50,700000.00
28,1,4,105267950082151553,2020-12-11 23:28:38,700000.00
28,1,6,9267971741712539,2020-12-13 11:34:43,510000.00
28,0,4,104268044917951382,2020-12-18 13:31:16,400000.00
28,0,4,155268045839991099,2020-12-18 15:06:56,600000.00
28,0,4,81268047704033787,2020-12-18 18:10:48,230000.00
28,0,6,83268074782531722,2020-12-20 15:18:05,120000.00
28,0,0,82268088429045030,2020-12-21 14:02:30,510000.00
29,0,4,82267545386334750,2020-11-13 20:58:32,210000.00
29,0,6,104267568655628812,2020-11-15 11:45:24,400000.00
29,0,2,82267611142491882,2020-11-18 10:34:02,490000.00
29,0,3,106267172554952159,2020-11-19 18:46:15,300000.00
29,0,3,128267630474954723,2020-11-19 18:49:05,500000.00
29,0,3,111267630569559690,2020-11-19 18:58:21,300000.00
29,0,3,105267631114980944,2020-11-19 19:52:29,400000.00
29,0,3,135267631143186521,2020-11-19 19:55:43,600000.00
29,1,4,83267647684863738,2020-11-20 23:28:10,510000.00
29,1,4,146267647974487754,2020-11-20 23:59:03,300000.00
29,1,5,130267648008704031,2020-11-21 00:01:42,300000.00
29,1,5,107267168357965770,2020-11-21 00:03:38,320000.00
29,1,5,112267172985814687,2020-11-21 00:44:33,300000.00
29,0,5,113267172707590715,2020-11-21 17:09:57,300000.00
29,0,5,127267658306446098,2020-11-21 17:12:12,500000.00
29,0,5,125267655291594625,2020-11-21 17:18:11,350000.00
29,0,5,129267658525806787,2020-11-21 17:34:17,300000.00
29,1,5,134267662354060257,2020-11-21 23:56:20,500000.00
29,0,6,139267662401953219,2020-11-22 00:01:18,300000.00
29,0,1,108267692213749781,2020-11-24 01:42:28,500000.00
29,0,1,104267692242778902,2020-11-24 01:45:43,400000.00
29,0,1,124267662424476004,2020-11-24 01:51:05,300000.00
29,0,3,82267727066579075,2020-11-26 11:46:02,640000.00
29,0,5,137267760746087579,2020-11-28 19:55:47,500000.00
29,0,6,81267769394231963,2020-11-29 10:19:45,400000.00
29,0,0,81267787119341718,2020-11-30 15:51:05,400000.00
29,0,1,144267802691267471,2020-12-01 17:51:04,500000.00
29,0,1,165267803676431194,2020-12-01 19:29:33,500000.00
29,1,1,113267803722248074,2020-12-01 19:33:14,550000.00
29,0,1,119267805255955817,2020-12-01 22:06:28,400000.00
29,0,1,130267805262280535,2020-12-01 22:08:11,600000.00
29,0,2,109267807308592555,2020-12-02 01:31:31,400000.00
29,1,2,107267807321395467,2020-12-02 01:33:33,320000.00
29,0,2,117267819873901946,2020-12-02 22:28:53,500000.00
29,0,3,171267819307714801,2020-12-03 01:15:04,400000.00
29,1,3,112267821556418406,2020-12-03 01:17:01,350000.00
29,0,3,172267829411226291,2020-12-03 14:22:25,400000.00
29,0,3,141267831053332379,2020-12-03 17:06:27,400000.00
29,0,3,152267831119706847,2020-12-03 17:29:06,500000.00
29,0,3,132267831521531954,2020-12-03 17:53:46,500000.00
29,0,3,162267831547439330,2020-12-03 17:56:08,500000.00
29,1,4,160267835898763121,2020-12-04 01:10:53,500000.00
29,1,4,108267835918275821,2020-12-04 01:12:46,500000.00
29,0,4,164267835937861207,2020-12-04 01:15:06,300000.00
29,0,4,118267835972683903,2020-12-04 01:18:12,500000.00
29,0,4,131267835998354174,2020-12-04 01:20:12,400000.00
29,0,4,169267836001988989,2020-12-04 01:21:17,500000.00
29,0,4,82267836202021606,2020-12-04 01:40:05,290000.00
29,0,4,135267836362038059,2020-12-04 01:57:32,650000.00
29,0,4,159267836387910604,2020-12-04 01:59:10,600000.00
29,0,4,158267836605605738,2020-12-04 02:21:18,600000.00
29,0,4,106267836633937331,2020-12-04 02:24:09,500000.00
29,0,4,170267841417779295,2020-12-04 10:22:29,400000.00
29,0,4,9267842315991482,2020-12-04 11:51:17,340000.00
29,0,4,161267844106753780,2020-12-04 14:51:21,500000.00
29,0,4,138267844122872627,2020-12-04 14:54:44,200000.00
29,0,4,167267844654585763,2020-12-04 15:46:32,350000.00
29,0,4,147267849178491564,2020-12-04 23:18:26,600000.00
29,0,6,149267871227613740,2020-12-06 12:03:37,650000.00
29,0,6,154267871496954191,2020-12-06 12:30:05,500000.00
29,0,6,127267871563721091,2020-12-06 12:37:11,500000.00
29,0,6,104267871597518973,2020-12-06 12:41:37,400000.00
29,0,0,155267887156596199,2020-12-07 14:35:54,700000.00
29,0,0,142267888897271660,2020-12-07 17:30:27,700000.00
29,0,0,125267889249426391,2020-12-07 18:05:07,550000.00
29,0,0,105267889274203425,2020-12-07 18:07:24,500000.00
29,0,0,156267871212200971,2020-12-07 18:08:33,500000.00
29,0,0,139267889291059684,2020-12-07 18:12:40,300000.00
29,0,0,115267889382758820,2020-12-07 18:20:02,300000.00
29,0,1,153267898527587786,2020-12-08 09:33:11,500000.00
29,0,2,143267907481482812,2020-12-09 00:28:54,700000.00
29,1,3,113267914047479989,2020-12-10 13:58:37,600000.00
29,0,3,114267929998661847,2020-12-10 14:02:30,300000.00
29,0,3,137267930058652667,2020-12-10 14:07:37,500000.00
29,0,3,128267930528325255,2020-12-10 14:54:19,500000.00
29,0,3,165267935039837192,2020-12-10 22:23:51,500000.00
29,1,4,9267945095445402,2020-12-11 15:09:29,510000.00
29,0,4,109267950266853280,2020-12-11 23:47:00,400000.00
29,0,5,117267956292502977,2020-12-12 09:50:17,500000.00
29,1,5,119267964351823162,2020-12-12 23:16:52,400000.00
29,1,5,167267964373714198,2020-12-12 23:18:36,350000.00
29,0,6,124267964427178964,2020-12-13 00:54:03,300000.00
29,1,6,170267965359436365,2020-12-13 00:55:56,400000.00
29,1,6,106267965377465259,2020-12-13 00:58:22,500000.00
29,1,6,144267965519054161,2020-12-13 01:12:06,500000.00
29,1,6,132267965532962773,2020-12-13 01:13:44,500000.00
29,1,6,159267970447239445,2020-12-13 09:25:37,600000.00
29,0,6,171267970595708825,2020-12-13 09:40:19,400000.00
29,0,6,171267972383585712,2020-12-13 12:42:28,400000.00
29,0,0,169267980621183919,2020-12-14 02:23:57,500000.00
29,0,0,162267980653573894,2020-12-14 02:27:04,500000.00
29,0,0,138267988753354144,2020-12-14 15:57:15,200000.00
29,0,0,152267988828096923,2020-12-14 16:04:01,500000.00
29,0,0,158267989107765874,2020-12-14 16:35:25,600000.00
29,1,1,130268001037836746,2020-12-15 12:24:16,700000.00
29,0,1,104268001058196716,2020-12-15 12:26:36,400000.00
29,0,1,149268001081014096,2020-12-15 12:29:41,650000.00
29,0,1,127268001115003818,2020-12-15 12:32:16,500000.00
29,0,1,83268001296983637,2020-12-15 12:49:26,290000.00
29,0,1,171268003797905036,2020-12-15 17:00:42,400000.00
30,0,0,9267685312556178,2020-11-23 14:11:57,120000.00
30,0,0,9267784557218941,2020-11-30 11:35:28,460000.00
30,0,6,9267876364415998,2020-12-06 20:36:10,460000.00
30,0,6,9267973008978181,2020-12-13 13:40:22,740000.00
30,1,6,9268078967573325,2020-12-20 22:16:35,740000.00
30,0,1,82268102357053423,2020-12-22 13:15:17,510000.00
31,1,6,9267973191369659,2020-12-13 13:59:56,400000.00
31,0,0,83267986571870266,2020-12-14 12:17:23,400000.00
32,0,3,9267630946249777,2020-11-19 19:34:20,340000.00
32,0,3,9267726475554273,2020-11-26 10:47:38,400000.00
32,0,6,128267771717167145,2020-11-29 14:17:08,500000.00
32,0,0,104267779726525609,2020-11-30 03:34:26,400000.00
32,0,0,127267784491811496,2020-11-30 11:31:25,500000.00
32,1,0,9267787839739942,2020-11-30 17:03:08,510000.00
32,0,4,128267835939066065,2020-12-04 01:14:36,500000.00
32,1,4,159267837847529515,2020-12-04 04:25:28,600000.00
32,0,4,104267837973303300,2020-12-04 04:38:07,400000.00
32,1,5,135267860734330206,2020-12-05 18:34:25,650000.00
32,0,1,125267894505990818,2020-12-08 02:51:32,550000.00
32,0,1,158267894777309012,2020-12-08 03:18:08,600000.00
32,0,1,162267894791626318,2020-12-08 03:19:53,500000.00
32,0,4,128267945405138475,2020-12-11 15:41:19,600000.00
32,0,4,9267946247824532,2020-12-11 17:04:11,460000.00
32,0,5,104267952273688117,2020-12-12 03:08:16,400000.00
32,0,6,127267965665882738,2020-12-13 01:27:03,500000.00
32,0,6,159267965709945237,2020-12-13 01:31:16,650000.00
32,0,0,165267988213734041,2020-12-14 15:01:33,500000.00
32,0,0,141267988214580300,2020-12-14 15:02:17,400000.00
32,0,0,135267988495001133,2020-12-14 15:30:25,800000.00
32,0,0,160267991847370263,2020-12-14 21:04:50,500000.00
32,0,1,105267995656002753,2020-12-15 03:25:45,500000.00
32,1,1,134267995666448926,2020-12-15 03:26:18,600000.00
32,0,1,113268003234656317,2020-12-15 16:04:00,500000.00
32,0,1,171268004026007974,2020-12-15 17:22:33,400000.00
32,1,1,108268004028978152,2020-12-15 17:23:02,500000.00
32,1,1,124268005631358913,2020-12-15 20:03:39,300000.00
32,1,1,155268005716322728,2020-12-15 20:11:50,700000.00
32,1,2,106268015283075264,2020-12-16 12:08:45,500000.00
32,1,2,158268016448887966,2020-12-16 14:04:35,650000.00
32,1,3,162268031263938209,2020-12-17 14:46:59,550000.00
32,0,3,9268035691701115,2020-12-17 22:09:17,510000.00
32,1,3,104268035729311828,2020-12-17 22:12:56,400000.00
32,0,3,82268035957259972,2020-12-17 22:35:50,230000.00
32,1,4,128268050059921492,2020-12-18 22:05:53,600000.00
32,0,5,9268059973099621,2020-12-19 14:37:13,320000.00
32,1,5,127268061643740054,2020-12-19 17:24:48,600000.00
32,1,6,159268076455146984,2020-12-20 18:05:45,700000.00
32,1,6,141268078977097895,2020-12-20 22:18:05,500000.00
32,1,6,9268079011934869,2020-12-20 22:21:26,320000.00
32,1,0,125268081644387534,2020-12-21 02:44:44,600000.00
32,1,0,160268086747761134,2020-12-21 11:14:29,600000.00
32,1,0,135268087184302212,2020-12-21 11:58:15,600000.00
32,0,1,83268102762840723,2020-12-22 13:56:36,340000.00
33,1,6,9268079126975211,2020-12-20 22:32:07,460000.00
34,1,5,9267962372585004,2020-12-12 19:57:26,400000.00
34,0,6,160267975244767154,2020-12-13 17:29:32,500000.00
34,0,6,106267977721284612,2020-12-13 21:32:43,500000.00
34,0,4,82268047191009635,2020-12-18 17:19:56,120000.00
35,1,6,9267573649024762,2020-11-15 20:04:45,370000.00
35,0,0,9267686033106150,2020-11-23 15:23:11,320000.00
35,0,1,81267704928078255,2020-11-24 22:52:15,510000.00
35,0,6,9267776147464149,2020-11-29 21:34:26,320000.00
35,0,0,83267791572746727,2020-11-30 23:17:22,510000.00
35,0,6,9267873482194542,2020-12-06 15:48:18,320000.00
35,0,2,83267915112742797,2020-12-09 13:11:41,510000.00
35,0,4,81267943305349380,2020-12-11 12:10:11,510000.00
35,0,6,9267975297735861,2020-12-13 17:29:06,510000.00
35,1,3,83268032458133507,2020-12-17 16:45:15,510000.00
35,1,6,9268079111202770,2020-12-20 22:31:22,740000.00
35,1,1,81268105304757696,2020-12-22 18:10:46,550000.00
36,0,6,113267270629486109,2020-10-25 19:08:16,300000.00
36,0,0,111267274016483888,2020-10-26 00:46:23,300000.00
36,0,6,117267367025279311,2020-11-01 11:43:15,500000.00
36,0,3,114267423211754006,2020-11-05 09:21:50,300000.00
36,0,3,82267425949863677,2020-11-05 13:54:36,370000.00
36,0,6,81267470222949015,2020-11-08 15:42:21,370000.00
36,0,3,82267523979230189,2020-11-12 09:17:22,480000.00
36,0,6,81267566991547648,2020-11-15 08:59:08,650000.00
36,0,3,82267631343014930,2020-11-19 20:14:44,600000.00
36,0,5,81267657668166356,2020-11-21 16:06:50,680000.00
36,0,0,105267685032698712,2020-11-23 13:43:33,500000.00
36,0,2,82267716245473162,2020-11-25 17:44:29,640000.00
36,0,3,83267727031327425,2020-11-26 11:43:30,400000.00
36,0,5,81267754692067074,2020-11-28 09:49:03,680000.00
36,0,6,9267768617972260,2020-11-29 09:01:48,340000.00
36,0,6,105267770894506046,2020-11-29 12:49:43,600000.00
36,0,2,83267817913927784,2020-12-02 19:11:41,620000.00
36,0,2,82267820449121978,2020-12-02 23:24:20,620000.00
36,0,5,81267862281048685,2020-12-05 21:08:35,800000.00
36,0,6,9267869769770760,2020-12-06 09:36:45,510000.00
36,1,6,105267870938346698,2020-12-06 11:33:03,700000.00
36,0,2,82267916777991439,2020-12-09 15:57:04,340000.00
36,0,2,83267917856172983,2020-12-09 17:45:21,510000.00
36,0,5,81267956415284035,2020-12-12 10:01:06,800000.00
36,0,6,9267970081540707,2020-12-13 08:48:30,510000.00
36,0,2,83268019305701744,2020-12-16 18:50:59,340000.00
36,1,6,106268072095664449,2020-12-20 10:49:35,500000.00
36,1,6,9268079225895534,2020-12-20 22:42:57,510000.00
37,0,2,9267814222647947,2020-12-02 13:02:24,400000.00
37,0,2,81267817817179285,2020-12-02 19:01:27,400000.00
37,0,2,82267817853188649,2020-12-02 19:05:05,400000.00
37,0,3,125267821435181145,2020-12-03 01:04:56,550000.00
37,0,4,83267835854060340,2020-12-04 01:05:03,340000.00
37,0,1,82267903676467524,2020-12-08 18:07:42,340000.00
37,0,1,9267903684742975,2020-12-08 18:08:14,510000.00
37,0,1,81267907068173330,2020-12-08 23:46:59,680000.00
37,0,0,9267987669528943,2020-12-14 14:06:26,510000.00
37,0,2,106268008008459654,2020-12-16 00:00:07,500000.00
